REGION_ADM_QC_TXT,ANNEE_MOIS,SECTEUR,Total (kWh)
Montréal,2021-06-01,AGRICOLE,1041424.0
Montréal,2021-07-01,INDUSTRIEL,325198754.96451294
Montréal,2021-08-01,AGRICOLE,1227170.0
Montréal,2021-08-01,COMMERCIAL,857927993.7064518
Montréal,2021-08-01,INDUSTRIEL,330399482.2842151
Montréal,2021-08-01,INSTITUTIONNEL,205124137.5
Montréal,2021-08-01,RÉSIDENTIEL,734091556.0
Montréal,2021-09-01,INSTITUTIONNEL,188050469.00000003
Montréal,2021-11-01,INDUSTRIEL,316988047.24412805
Montréal,2021-12-01,INDUSTRIEL,322937006.5597196
Montréal,2021-12-01,INSTITUTIONNEL,248388039.8
Montréal,2021-12-01,RÉSIDENTIEL,1776691997.0
Montréal,2022-01-01,COMMERCIAL,1096240737.2136626
Montréal,2022-02-01,INSTITUTIONNEL,244700751.60000002
Montréal,2022-03-01,RÉSIDENTIEL,1593647252.0
Montréal,2022-04-01,AGRICOLE,1191665.0
Montréal,2022-04-01,INDUSTRIEL,301685245.7491245
Montréal,2022-04-01,INSTITUTIONNEL,211039737.40000004
Montréal,2022-05-01,INDUSTRIEL,300508476.21754616
Montréal,2022-06-01,INDUSTRIEL,311182233.49217856
Montréal,2022-06-01,RÉSIDENTIEL,611853599.0
Montréal,2022-07-01,INSTITUTIONNEL,196423524.20000002
Montréal,2022-07-01,RÉSIDENTIEL,686131002.0
Montréal,2022-08-01,AGRICOLE,1251492.0
Montréal,2022-08-01,INDUSTRIEL,324453871.36886185
Montréal,2022-09-01,AGRICOLE,1133784.0
Montréal,2022-09-01,INSTITUTIONNEL,191446540.50000003
Montréal,2022-10-01,COMMERCIAL,755981258.4715053
Montréal,2022-11-01,AGRICOLE,1274581.0
Montréal,2022-11-01,RÉSIDENTIEL,1150904826.0
Montréal,2022-12-01,INDUSTRIEL,319627866.48296976
Montréal,2023-01-01,AGRICOLE,1373610.0
Montréal,2023-01-01,INSTITUTIONNEL,256777784.5
Montréal,2023-01-01,RÉSIDENTIEL,1834069954.0
Montréal,2023-02-01,INDUSTRIEL,313005300.0255547
Montréal,2023-03-01,INDUSTRIEL,334624948.4621719
Montréal,2023-03-01,INSTITUTIONNEL,245704403.5
Montréal,2023-04-01,COMMERCIAL,766912915.5833333
Montréal,2023-05-01,AGRICOLE,1144528.0
Montréal,2023-05-01,COMMERCIAL,766237610.0553765
Montréal,2023-06-01,INDUSTRIEL,301210302.5897453
Montréal,2023-07-01,COMMERCIAL,836439651.5387096
Montréal,2023-08-01,AGRICOLE,1300911.0
Montréal,2023-08-01,INDUSTRIEL,318497617.00516325
Montréal,2023-08-01,INSTITUTIONNEL,196966509.9
Montréal,2023-09-01,RÉSIDENTIEL,607975894.0
Montréal,2023-10-01,AGRICOLE,1401238.0
Montréal,2023-10-01,RÉSIDENTIEL,728645279.0
Montréal,2023-11-01,AGRICOLE,1560282.0
Montréal,2023-11-01,INDUSTRIEL,323874085.68517286
Montréal,2023-11-01,RÉSIDENTIEL,1322220342.0
Montréal,2023-12-01,AGRICOLE,1739476.0
Montréal,2023-12-01,INSTITUTIONNEL,242339202.09999996
Montréal,2024-01-01,AGRICOLE,1862677.0
Montréal,2024-01-01,COMMERCIAL,1015696045.6354839
Montréal,2024-02-01,INSTITUTIONNEL,238758787.39999998
Montréal,2024-02-01,RÉSIDENTIEL,1616140113.0
Montréal,2024-03-01,COMMERCIAL,887919291.7793102
Montréal,2024-03-01,INDUSTRIEL,322968900.5283456
Montréal,2024-03-01,INSTITUTIONNEL,235212679.0
Montréal,2024-03-01,RÉSIDENTIEL,1400706246.0
Montréal,2024-04-01,INDUSTRIEL,302168488.7154635
Montréal,2024-05-01,AGRICOLE,1876922.0
Montréal,2024-07-01,COMMERCIAL,856652104.2505375
Montréal,2024-07-01,INDUSTRIEL,322203194.492818
Montréal,2024-08-01,COMMERCIAL,823284584.0225806
Montréal,2024-09-01,COMMERCIAL,762580620.1435485
Montréal,2024-10-01,AGRICOLE,2194414.0
Montréal,2024-12-01,AGRICOLE,2616909.0
Montérégie,2016-01-01,AGRICOLE,45811420.0
Montérégie,2016-01-01,INDUSTRIEL,893394657.538692
Montérégie,2016-01-01,INSTITUTIONNEL,138362324.38410625
Montérégie,2016-02-01,AGRICOLE,41709749.0
Montérégie,2016-02-01,COMMERCIAL,362121624.8
Montérégie,2016-03-01,COMMERCIAL,345516637.0
Montérégie,2016-03-01,INSTITUTIONNEL,127873937.60344827
Montérégie,2016-03-01,RÉSIDENTIEL,1187606919.0
Montérégie,2016-04-01,INDUSTRIEL,912049583.7399782
Montérégie,2016-04-01,INSTITUTIONNEL,111654802.51333334
Montérégie,2016-06-01,COMMERCIAL,295330350.3
Montérégie,2016-06-01,INDUSTRIEL,735840757.505722
Montérégie,2016-07-01,RÉSIDENTIEL,628325842.0
Montérégie,2016-09-01,AGRICOLE,34099323.0
Montérégie,2016-09-01,COMMERCIAL,294589281.90000004
Montérégie,2016-10-01,COMMERCIAL,295849861.59999996
Montérégie,2016-11-01,INSTITUTIONNEL,114219431.6343884
Montérégie,2016-12-01,RÉSIDENTIEL,1409483894.0
Montérégie,2017-01-01,INDUSTRIEL,813896166.7237376
Montérégie,2017-01-01,RÉSIDENTIEL,1433344308.0
Montérégie,2017-02-01,AGRICOLE,42422357.0
Montérégie,2017-03-01,INDUSTRIEL,789329390.0525323
Montérégie,2017-03-01,INSTITUTIONNEL,133895887.6
Montérégie,2017-04-01,RÉSIDENTIEL,832295982.0
Montérégie,2017-05-01,INDUSTRIEL,775017393.6429468
Montérégie,2017-06-01,COMMERCIAL,295927692.6
Montérégie,2017-06-01,INDUSTRIEL,753076985.9495149
Montérégie,2017-07-01,INSTITUTIONNEL,95487760.26881722
Montérégie,2017-08-01,COMMERCIAL,315612864.7
Montérégie,2017-09-01,INSTITUTIONNEL,98185062.90946236
Montérégie,2017-10-01,AGRICOLE,39602304.0
Montérégie,2017-10-01,INDUSTRIEL,780150176.0004618
Montérégie,2017-10-01,RÉSIDENTIEL,571383609.0
Montérégie,2017-11-01,COMMERCIAL,339416065.8
Montérégie,2017-11-01,INDUSTRIEL,778104466.5526484
Montérégie,2017-11-01,RÉSIDENTIEL,1041241813.0
Montérégie,2017-12-01,AGRICOLE,52860451.0
Montérégie,2017-12-01,RÉSIDENTIEL,1620632488.0
Montérégie,2018-01-01,AGRICOLE,53794429.0
Montérégie,2018-01-01,COMMERCIAL,430771809.2
Montérégie,2018-01-01,INDUSTRIEL,777284298.517229
Montérégie,2018-02-01,AGRICOLE,43927199.0
Montérégie,2018-02-01,COMMERCIAL,361148767.1
Montérégie,2018-02-01,INDUSTRIEL,738153095.6583985
Montérégie,2018-02-01,INSTITUTIONNEL,125585980.25115345
Montérégie,2018-02-01,RÉSIDENTIEL,1298759270.0
Montérégie,2018-03-01,AGRICOLE,44337049.0
Montérégie,2018-03-01,INDUSTRIEL,820724857.7905716
Montérégie,2018-03-01,RÉSIDENTIEL,1216206794.0
Montérégie,2018-04-01,AGRICOLE,39583706.0
Montérégie,2018-05-01,COMMERCIAL,310311086.3
Montérégie,2018-06-01,INDUSTRIEL,692038883.7637252
Montérégie,2018-06-01,INSTITUTIONNEL,96257742.1792641
Montérégie,2018-07-01,INDUSTRIEL,697222537.1319432
Montérégie,2018-08-01,RÉSIDENTIEL,668377858.0
Montérégie,2018-09-01,COMMERCIAL,306042146.1
Montérégie,2018-10-01,COMMERCIAL,322846984.0
Montérégie,2018-10-01,RÉSIDENTIEL,787821509.0
Montérégie,2018-11-01,AGRICOLE,50659442.0
Montérégie,2018-12-01,INSTITUTIONNEL,146288568.2612903
Montérégie,2019-02-01,COMMERCIAL,391880449.1
Montérégie,2019-02-01,INDUSTRIEL,695854829.3911471
Montérégie,2019-03-01,COMMERCIAL,386637322.7
Montérégie,2019-03-01,RÉSIDENTIEL,1339387799.0
Montérégie,2019-05-01,AGRICOLE,34124034.0
Montérégie,2019-05-01,COMMERCIAL,309463140.70000005
Montérégie,2019-05-01,INSTITUTIONNEL,108810707.75204301
Montérégie,2019-06-01,AGRICOLE,32890066.0
Montérégie,2019-06-01,COMMERCIAL,304132931.1
Montérégie,2019-06-01,INDUSTRIEL,708844508.3346864
Montérégie,2019-06-01,INSTITUTIONNEL,100040197.26462364
Montérégie,2019-06-01,RÉSIDENTIEL,603738339.0
Montérégie,2019-07-01,INDUSTRIEL,770482260.2377139
Montérégie,2019-07-01,RÉSIDENTIEL,691515080.0
Montérégie,2019-08-01,INDUSTRIEL,771481823.4276767
Montérégie,2019-08-01,RÉSIDENTIEL,636690946.0
Montérégie,2019-09-01,AGRICOLE,34226120.0
Montérégie,2019-12-01,INSTITUTIONNEL,146497273.07704556
Montérégie,2020-01-01,AGRICOLE,51302757.0
Montérégie,2020-03-01,INDUSTRIEL,782995519.5672827
Montérégie,2020-04-01,COMMERCIAL,285085030.7
Montérégie,2020-04-01,INDUSTRIEL,630115562.326609
Montérégie,2020-04-01,INSTITUTIONNEL,109089276.5
Montérégie,2020-05-01,INSTITUTIONNEL,101604439.3064516
Montérégie,2020-06-01,AGRICOLE,35118644.0
Montérégie,2020-06-01,INSTITUTIONNEL,93850321.81021506
Montérégie,2020-06-01,RÉSIDENTIEL,685166939.0
Montérégie,2020-07-01,AGRICOLE,40239727.0
Montérégie,2020-07-01,INDUSTRIEL,694722122.261924
Montérégie,2020-08-01,COMMERCIAL,326279549.40000004
Montérégie,2020-08-01,INDUSTRIEL,708904984.0310292
Montérégie,2020-08-01,INSTITUTIONNEL,100958644.84838709
Montérégie,2020-10-01,AGRICOLE,45310759.0
Montérégie,2020-11-01,INDUSTRIEL,701146541.1817701
Montérégie,2020-11-01,INSTITUTIONNEL,116446424.03548387
Montérégie,2020-12-01,AGRICOLE,50566765.0
Montérégie,2020-12-01,INDUSTRIEL,743679247.2424433
Montérégie,2021-01-01,COMMERCIAL,403615846.90000004
Montérégie,2021-03-01,INDUSTRIEL,798338759.6509215
Montérégie,2021-03-01,INSTITUTIONNEL,135817791.50666666
Montérégie,2021-04-01,INDUSTRIEL,780442191.401575
Montérégie,2021-04-01,INSTITUTIONNEL,111334628.27666666
Montérégie,2021-05-01,INDUSTRIEL,791320220.1438594
Montérégie,2021-05-01,INSTITUTIONNEL,106136015.82010752
Montérégie,2021-05-01,RÉSIDENTIEL,700401613.0
Montérégie,2021-06-01,INDUSTRIEL,725667249.7682834
Montérégie,2021-07-01,AGRICOLE,38539411.0
Montérégie,2021-07-01,INDUSTRIEL,763126620.1949885
Montérégie,2021-07-01,RÉSIDENTIEL,689332253.0
Montérégie,2021-08-01,COMMERCIAL,358874462.0
Montérégie,2021-08-01,INDUSTRIEL,738250289.3844316
Montérégie,2021-08-01,RÉSIDENTIEL,739820034.0
Montérégie,2021-09-01,INDUSTRIEL,744623071.287048
Montérégie,2021-09-01,INSTITUTIONNEL,103982491.89354838
Montérégie,2021-09-01,RÉSIDENTIEL,591522341.0
Montérégie,2021-10-01,INDUSTRIEL,704503788.387946
Montérégie,2021-10-01,INSTITUTIONNEL,111236077.46129033
Montérégie,2021-12-01,INDUSTRIEL,742815065.0150534
Montérégie,2021-12-01,INSTITUTIONNEL,145944259.2387097
Montérégie,2022-01-01,COMMERCIAL,468006519.70000005
Montérégie,2022-02-01,INSTITUTIONNEL,143321835.34103447
Montérégie,2022-02-01,RÉSIDENTIEL,1540790216.0
Montérégie,2022-03-01,AGRICOLE,51191970.0
Montérégie,2022-03-01,INDUSTRIEL,768098203.4230906
Montérégie,2022-03-01,RÉSIDENTIEL,1325411354.0
Montérégie,2022-04-01,INDUSTRIEL,730228709.0154213
Montérégie,2022-04-01,RÉSIDENTIEL,926719143.0
Montérégie,2022-05-01,AGRICOLE,36775381.0
Montérégie,2022-05-01,INSTITUTIONNEL,106471334.90075268
Montérégie,2022-07-01,AGRICOLE,39610364.0
Montérégie,2022-08-01,COMMERCIAL,353958309.79999995
Montérégie,2022-09-01,INDUSTRIEL,728108725.55564
Montérégie,2022-09-01,INSTITUTIONNEL,103921349.00215054
Montérégie,2022-10-01,INDUSTRIEL,727562351.7315135
Montérégie,2022-12-01,COMMERCIAL,407610032.4
Montérégie,2022-12-01,INDUSTRIEL,699784493.1881182
Montérégie,2022-12-01,RÉSIDENTIEL,1375919949.0
Montérégie,2023-03-01,AGRICOLE,52203255.0
Montérégie,2023-03-01,COMMERCIAL,403352615.7000001
Montérégie,2023-03-01,INSTITUTIONNEL,141965769.39333332
Montérégie,2023-04-01,COMMERCIAL,332186177.7
Montérégie,2023-04-01,RÉSIDENTIEL,855483510.0
Montérégie,2023-06-01,AGRICOLE,37299914.0
Montérégie,2023-07-01,COMMERCIAL,359546270.1
Montérégie,2023-07-01,RÉSIDENTIEL,736315757.0
Montérégie,2023-08-01,RÉSIDENTIEL,678382148.0
Montérégie,2023-09-01,INDUSTRIEL,683913290.7779698
Montérégie,2023-09-01,RÉSIDENTIEL,628804783.0
Montérégie,2023-11-01,COMMERCIAL,379476111.5
Montérégie,2023-11-01,INSTITUTIONNEL,133721386.1580645
Montérégie,2023-12-01,INSTITUTIONNEL,143713152.5354839
Montérégie,2024-02-01,INSTITUTIONNEL,141775521.75666666
Montérégie,2024-03-01,INSTITUTIONNEL,137525460.39666665
Montérégie,2024-03-01,RÉSIDENTIEL,1182136589.0
Montérégie,2024-04-01,AGRICOLE,42525704.0
Montérégie,2024-04-01,INDUSTRIEL,638651217.2470189
Montérégie,2024-04-01,RÉSIDENTIEL,864263740.0
Montérégie,2024-05-01,AGRICOLE,39073249.0
Montérégie,2024-05-01,RÉSIDENTIEL,676241886.0
Montérégie,2024-06-01,AGRICOLE,39549573.0
Montérégie,2024-06-01,COMMERCIAL,338440476.8000001
Montérégie,2024-06-01,INSTITUTIONNEL,104784292.17968547
Montérégie,2024-06-01,RÉSIDENTIEL,700690689.0
Montérégie,2024-07-01,AGRICOLE,44299145.0
Montérégie,2024-08-01,RÉSIDENTIEL,721976452.0
Montérégie,2024-09-01,RÉSIDENTIEL,635207420.0
Montérégie,2024-10-01,RÉSIDENTIEL,687156741.0
Montérégie,2024-11-01,INDUSTRIEL,655197728.788994
Montérégie,2024-12-01,COMMERCIAL,442858716.49999994
Montérégie,2024-12-01,RÉSIDENTIEL,1555140370.0
Nord-du-Québec,2016-01-01,COMMERCIAL,22696871.0
Nord-du-Québec,2016-02-01,INDUSTRIEL,47517564.36861472
Nord-du-Québec,2016-03-01,AGRICOLE,43240.0
Nord-du-Québec,2016-04-01,INDUSTRIEL,
Nord-du-Québec,2016-04-01,INSTITUTIONNEL,
Nord-du-Québec,2016-05-01,COMMERCIAL,
Nord-du-Québec,2016-05-01,INDUSTRIEL,
Nord-du-Québec,2016-05-01,INSTITUTIONNEL,
Nord-du-Québec,2016-05-01,RÉSIDENTIEL,
Nord-du-Québec,2016-06-01,INDUSTRIEL,39199355.94545455
Nord-du-Québec,2016-07-01,AGRICOLE,17494.0
Nord-du-Québec,2016-07-01,INDUSTRIEL,38754848.019999996
Nord-du-Québec,2016-07-01,RÉSIDENTIEL,15019751.0
Nord-du-Québec,2016-08-01,COMMERCIAL,12343578.0
Nord-du-Québec,2016-08-01,INDUSTRIEL,39284444.78
Nord-du-Québec,2016-08-01,INSTITUTIONNEL,18181559.1
Nord-du-Québec,2016-09-01,RÉSIDENTIEL,14162871.0
Nord-du-Québec,2016-10-01,COMMERCIAL,14753561.0
Nord-du-Québec,2016-10-01,INDUSTRIEL,40717169.6
Nord-du-Québec,2016-12-01,INSTITUTIONNEL,27417195.9
Nord-du-Québec,2017-01-01,AGRICOLE,46105.0
Nord-du-Québec,2017-01-01,COMMERCIAL,22155067.0
Nord-du-Québec,2017-02-01,RÉSIDENTIEL,34348483.0
Nord-du-Québec,2017-03-01,COMMERCIAL,22346326.0
Nord-du-Québec,2017-03-01,RÉSIDENTIEL,37519751.0
Nord-du-Québec,2017-04-01,AGRICOLE,32840.0
Nord-du-Québec,2017-05-01,INSTITUTIONNEL,23153975.4
Nord-du-Québec,2017-06-01,COMMERCIAL,12338189.0
Nord-du-Québec,2017-06-01,RÉSIDENTIEL,14879167.0
Nord-du-Québec,2017-08-01,AGRICOLE,14427.0
Nord-du-Québec,2017-08-01,COMMERCIAL,12420248.0
Nord-du-Québec,2017-08-01,INDUSTRIEL,41110398.6
Nord-du-Québec,2017-08-01,INSTITUTIONNEL,18424592.9
Nord-du-Québec,2017-10-01,INDUSTRIEL,43859211.0
Nord-du-Québec,2017-10-01,INSTITUTIONNEL,22053085.5
Nord-du-Québec,2017-11-01,AGRICOLE,
Nord-du-Québec,2017-11-01,RÉSIDENTIEL,
Nord-du-Québec,2017-12-01,COMMERCIAL,
Nord-du-Québec,2017-12-01,INDUSTRIEL,
Nord-du-Québec,2017-12-01,RÉSIDENTIEL,
Nord-du-Québec,2018-01-01,INDUSTRIEL,
Nord-du-Québec,2018-01-01,INSTITUTIONNEL,
Nord-du-Québec,2018-01-01,RÉSIDENTIEL,
Nord-du-Québec,2018-02-01,AGRICOLE,
Nord-du-Québec,2018-03-01,AGRICOLE,
Nord-du-Québec,2018-03-01,INDUSTRIEL,
Nord-du-Québec,2018-03-01,INSTITUTIONNEL,
Nord-du-Québec,2018-04-01,AGRICOLE,
Nord-du-Québec,2018-05-01,RÉSIDENTIEL,
Nord-du-Québec,2018-06-01,AGRICOLE,
Nord-du-Québec,2018-06-01,COMMERCIAL,
Nord-du-Québec,2018-06-01,INDUSTRIEL,
Nord-du-Québec,2018-06-01,INSTITUTIONNEL,
Nord-du-Québec,2018-06-01,RÉSIDENTIEL,
Nord-du-Québec,2018-07-01,AGRICOLE,
Nord-du-Québec,2018-07-01,COMMERCIAL,
Nord-du-Québec,2018-07-01,INSTITUTIONNEL,
Nord-du-Québec,2018-08-01,AGRICOLE,
Nord-du-Québec,2018-08-01,INDUSTRIEL,
Nord-du-Québec,2018-08-01,RÉSIDENTIEL,
Nord-du-Québec,2018-09-01,INDUSTRIEL,
Nord-du-Québec,2018-10-01,AGRICOLE,
Nord-du-Québec,2018-10-01,INDUSTRIEL,
Nord-du-Québec,2018-10-01,INSTITUTIONNEL,
Nord-du-Québec,2018-11-01,COMMERCIAL,
Nord-du-Québec,2018-11-01,INDUSTRIEL,
Nord-du-Québec,2018-11-01,INSTITUTIONNEL,
Nord-du-Québec,2018-12-01,AGRICOLE,
Nord-du-Québec,2018-12-01,INDUSTRIEL,
Nord-du-Québec,2018-12-01,INSTITUTIONNEL,
Nord-du-Québec,2018-12-01,RÉSIDENTIEL,
Nord-du-Québec,2019-01-01,INSTITUTIONNEL,
Nord-du-Québec,2019-02-01,AGRICOLE,
Nord-du-Québec,2019-02-01,INDUSTRIEL,
Nord-du-Québec,2019-03-01,RÉSIDENTIEL,
Nord-du-Québec,2019-04-01,AGRICOLE,
Nord-du-Québec,2019-04-01,COMMERCIAL,
Nord-du-Québec,2019-05-01,AGRICOLE,24136.0
Nord-du-Québec,2019-05-01,RÉSIDENTIEL,22437263.0
Nord-du-Québec,2019-06-01,INDUSTRIEL,43479546.599999994
Nord-du-Québec,2019-06-01,INSTITUTIONNEL,19380235.7
Nord-du-Québec,2019-07-01,COMMERCIAL,12221935.0
Nord-du-Québec,2019-07-01,INSTITUTIONNEL,17634520.0
Nord-du-Québec,2019-07-01,RÉSIDENTIEL,15074165.0
Nord-du-Québec,2019-09-01,INDUSTRIEL,44140174.900000006
Nord-du-Québec,2019-09-01,INSTITUTIONNEL,18598404.2
Nord-du-Québec,2019-09-01,RÉSIDENTIEL,15555176.0
Nord-du-Québec,2019-10-01,AGRICOLE,19293.0
Nord-du-Québec,2019-10-01,RÉSIDENTIEL,21501855.0
Nord-du-Québec,2019-12-01,AGRICOLE,
Nord-du-Québec,2020-01-01,COMMERCIAL,
Nord-du-Québec,2020-02-01,INDUSTRIEL,
Nord-du-Québec,2020-02-01,RÉSIDENTIEL,
Nord-du-Québec,2020-03-01,AGRICOLE,44719.0
Nord-du-Québec,2020-03-01,INDUSTRIEL,46074879.0
Nord-du-Québec,2020-04-01,AGRICOLE,33619.0
Nord-du-Québec,2020-04-01,COMMERCIAL,16335431.0
Nord-du-Québec,2020-05-01,AGRICOLE,22771.0
Nord-du-Québec,2020-05-01,INSTITUTIONNEL,20980787.8
Nord-du-Québec,2020-06-01,INDUSTRIEL,34817273.199999996
Nord-du-Québec,2020-07-01,RÉSIDENTIEL,15946789.0
Nord-du-Québec,2020-08-01,COMMERCIAL,11706822.0
Nord-du-Québec,2020-08-01,INDUSTRIEL,39147313.2
Nord-du-Québec,2020-09-01,INDUSTRIEL,
Nord-du-Québec,2020-09-01,RÉSIDENTIEL,
Nord-du-Québec,2020-10-01,AGRICOLE,478680.0
Nord-du-Québec,2020-10-01,COMMERCIAL,16174771.0
Nord-du-Québec,2020-11-01,AGRICOLE,707872.0
Nord-du-Québec,2020-11-01,INSTITUTIONNEL,23732532.9
Nord-du-Québec,2020-12-01,AGRICOLE,
Nord-du-Québec,2021-01-01,AGRICOLE,739332.0
Nord-du-Québec,2021-01-01,INSTITUTIONNEL,27359504.1
Nord-du-Québec,2021-01-01,RÉSIDENTIEL,38460670.0
Nord-du-Québec,2021-02-01,INSTITUTIONNEL,25600394.6
Nord-du-Québec,2021-03-01,INDUSTRIEL,64820231.6
Nord-du-Québec,2021-03-01,RÉSIDENTIEL,37028449.0
Nord-du-Québec,2021-04-01,COMMERCIAL,16222827.0
Nord-du-Québec,2021-06-01,COMMERCIAL,11864049.0
Nord-du-Québec,2021-06-01,RÉSIDENTIEL,15697746.0
Nord-du-Québec,2021-07-01,COMMERCIAL,11590847.0
Nord-du-Québec,2021-07-01,INSTITUTIONNEL,17419381.5
Nord-du-Québec,2021-07-01,RÉSIDENTIEL,14975036.0
Nord-du-Québec,2021-08-01,COMMERCIAL,12446925.0
Nord-du-Québec,2021-08-01,INSTITUTIONNEL,17834110.5
Nord-du-Québec,2021-08-01,RÉSIDENTIEL,14321760.0
Nord-du-Québec,2021-10-01,COMMERCIAL,13906202.0
Nord-du-Québec,2021-11-01,AGRICOLE,78538.0
Nord-du-Québec,2022-01-01,AGRICOLE,117413.0
Nord-du-Québec,2022-01-01,RÉSIDENTIEL,48191411.0
Nord-du-Québec,2022-02-01,AGRICOLE,
Nord-du-Québec,2022-02-01,COMMERCIAL,
Nord-du-Québec,2022-02-01,INDUSTRIEL,
Nord-du-Québec,2022-03-01,AGRICOLE,91661.0
Nord-du-Québec,2022-03-01,COMMERCIAL,22608015.0
Nord-du-Québec,2022-03-01,INDUSTRIEL,73743523.7
Nord-du-Québec,2022-03-01,INSTITUTIONNEL,28168065.3
Nord-du-Québec,2022-05-01,AGRICOLE,54751.0
Nord-du-Québec,2022-05-01,INDUSTRIEL,65041151.4
Nord-du-Québec,2022-05-01,RÉSIDENTIEL,19540994.0
Nord-du-Québec,2022-06-01,COMMERCIAL,12312551.0
Nord-du-Québec,2022-06-01,INSTITUTIONNEL,18842924.4
Nord-du-Québec,2022-07-01,AGRICOLE,
Nord-du-Québec,2022-07-01,RÉSIDENTIEL,
Nord-du-Québec,2022-08-01,COMMERCIAL,12165278.0
Nord-du-Québec,2022-08-01,INDUSTRIEL,48669974.9
Nord-du-Québec,2022-09-01,AGRICOLE,
Nord-du-Québec,2022-09-01,COMMERCIAL,
Nord-du-Québec,2022-09-01,INDUSTRIEL,
Nord-du-Québec,2022-09-01,INSTITUTIONNEL,
Nord-du-Québec,2022-10-01,AGRICOLE,
Nord-du-Québec,2022-10-01,COMMERCIAL,
Nord-du-Québec,2022-10-01,INDUSTRIEL,
Nord-du-Québec,2022-10-01,INSTITUTIONNEL,
Nord-du-Québec,2022-10-01,RÉSIDENTIEL,
Nord-du-Québec,2022-11-01,AGRICOLE,76743.0
Nord-du-Québec,2022-11-01,COMMERCIAL,19357290.0
Nord-du-Québec,2022-11-01,INDUSTRIEL,60014386.39999999
Nord-du-Québec,2022-11-01,INSTITUTIONNEL,24606885.1
Nord-du-Québec,2022-11-01,RÉSIDENTIEL,29340436.0
Nord-du-Québec,2022-12-01,COMMERCIAL,22587379.0
Nord-du-Québec,2022-12-01,RÉSIDENTIEL,37381750.0
Nord-du-Québec,2023-01-01,INSTITUTIONNEL,28890305.8
Nord-du-Québec,2023-01-01,RÉSIDENTIEL,40793745.0
Nord-du-Québec,2023-03-01,INDUSTRIEL,61256449.4
Nord-du-Québec,2023-03-01,INSTITUTIONNEL,27475591.3
Nord-du-Québec,2023-05-01,AGRICOLE,
Nord-du-Québec,2023-05-01,INSTITUTIONNEL,
Nord-du-Québec,2023-05-01,RÉSIDENTIEL,
Nord-du-Québec,2023-06-01,COMMERCIAL,
Nord-du-Québec,2023-07-01,INSTITUTIONNEL,18342063.3
Nord-du-Québec,2023-07-01,RÉSIDENTIEL,15452991.0
Nord-du-Québec,2023-08-01,INSTITUTIONNEL,
Nord-du-Québec,2023-10-01,AGRICOLE,89750.0
Nord-du-Québec,2023-10-01,COMMERCIAL,15027916.0
Nord-du-Québec,2023-10-01,INDUSTRIEL,56548260.49999999
Nord-du-Québec,2023-11-01,INSTITUTIONNEL,24494669.2
Nord-du-Québec,2023-12-01,COMMERCIAL,22611249.0
Nord-du-Québec,2023-12-01,INSTITUTIONNEL,26987528.5
Nord-du-Québec,2023-12-01,RÉSIDENTIEL,36607304.0
Nord-du-Québec,2024-01-01,INDUSTRIEL,64779133.49999999
Nord-du-Québec,2024-01-01,INSTITUTIONNEL,28892948.0
Nord-du-Québec,2024-02-01,AGRICOLE,108827.0
Nord-du-Québec,2024-02-01,INDUSTRIEL,61905033.99999999
Nord-du-Québec,2024-03-01,COMMERCIAL,21932878.0
Nord-du-Québec,2024-03-01,INSTITUTIONNEL,26410793.3
Nord-du-Québec,2024-04-01,AGRICOLE,57148.0
Nord-du-Québec,2024-05-01,INDUSTRIEL,59503152.0
Nord-du-Québec,2024-05-01,INSTITUTIONNEL,19535639.6
Nord-du-Québec,2024-05-01,RÉSIDENTIEL,20032226.0
Nord-du-Québec,2024-06-01,RÉSIDENTIEL,16943234.0
Nord-du-Québec,2024-07-01,AGRICOLE,46983.0
Nord-du-Québec,2024-09-01,AGRICOLE,43066.0
Nord-du-Québec,2024-09-01,COMMERCIAL,12272774.0
Nord-du-Québec,2024-11-01,INSTITUTIONNEL,23654890.2
Outaouais,2016-01-01,AGRICOLE,
Outaouais,2016-01-01,INDUSTRIEL,
Outaouais,2016-02-01,RÉSIDENTIEL,
Outaouais,2016-06-01,INSTITUTIONNEL,
Outaouais,2016-07-01,COMMERCIAL,
Outaouais,2016-08-01,COMMERCIAL,
Outaouais,2016-09-01,AGRICOLE,
Outaouais,2016-09-01,COMMERCIAL,
Outaouais,2016-10-01,COMMERCIAL,
Outaouais,2016-10-01,INSTITUTIONNEL,
Outaouais,2016-12-01,COMMERCIAL,
Outaouais,2016-12-01,INDUSTRIEL,
Outaouais,2016-12-01,INSTITUTIONNEL,
Outaouais,2017-01-01,COMMERCIAL,
Outaouais,2017-01-01,INSTITUTIONNEL,
Outaouais,2017-01-01,RÉSIDENTIEL,
Outaouais,2017-02-01,AGRICOLE,
Outaouais,2017-02-01,INDUSTRIEL,
Outaouais,2017-02-01,RÉSIDENTIEL,
Outaouais,2017-04-01,AGRICOLE,
Outaouais,2017-04-01,COMMERCIAL,
Outaouais,2017-04-01,INDUSTRIEL,
Outaouais,2017-05-01,INDUSTRIEL,
Outaouais,2017-05-01,INSTITUTIONNEL,
Outaouais,2017-05-01,RÉSIDENTIEL,
Outaouais,2017-06-01,INDUSTRIEL,
Outaouais,2017-07-01,AGRICOLE,
Outaouais,2017-08-01,COMMERCIAL,
Outaouais,2017-08-01,INSTITUTIONNEL,
Outaouais,2017-09-01,INDUSTRIEL,
